4, 40, 9.94, 270.12, 1.48, 39.37, 2685, 0, 4, 4, yes, 2
5, 40, 9.95, 270.35, 1.48, 39.24, 2690, 0, 4, 4, yes, 2
6, 40, 9.93, 266.47, 1.46, 39.36, 2647, 0, 4, 4, yes, 2
7, 40, 9.91, 271.34, 1.49, 39.29, 2689, 0, 4, 4, yes, 2
8, 40, 9.84, 266.06, 1.46, 39.13, 2618, 0, 4, 4, yes, 2
9, 40, 9.89, 273.31, 1.50, 39.17, 2703, 0, 4, 4, yes, 2
10, 40, 10.02, 265.47, 1.46, 39.42, 2661, 0, 4, 4, yes, 2
1, 50, 9.88, 266.40, 1.46, 48.37, 2632, 0, 4, 4, yes, 2
2, 50, 10.02, 277.35, 1.52, 48.73, 2779, 0, 4, 4, yes, 2
3, 50, 9.86, 267.14, 1.47, 48.85, 2634, 0, 4, 4, yes, 2
4, 50, 9.84, 265.35, 1.46, 48.30, 2611, 0, 4, 4, yes, 2
5, 50, 9.95, 269.15, 1.48, 48.81, 2678, 0, 4, 4, yes, 2
6, 50, 9.94, 278.37, 1.53, 49.00, 2767, 0, 4, 4, yes, 2
7, 50, 9.87, 264.64, 1.45, 49.14, 2612, 0, 4, 4, yes, 2
8, 50, 9.89, 271.39, 1.49, 49.04, 2684, 0, 4, 4, yes, 2
9, 50, 9.88, 262.75, 1.44, 48.81, 2596, 0, 4, 4, yes, 2
10, 50, 9.92, 274.50, 1.51, 48.74, 2723, 0, 4, 4, yes, 2
1, 60, 9.82, 270.06, 1.48, 58.24, 2652, 0, 4, 4, yes, 2
2, 60, 9.85, 270.46, 1.48, 58.41, 2664, 0, 4, 4, yes, 2
3, 60, 9.94, 265.49, 1.46, 58.22, 2639, 0, 4, 4, yes, 2
4, 60, 9.84, 277.24, 1.52, 58.17, 2728, 0, 4, 4, yes, 2
5, 60, 9.86, 269.37, 1.48, 58.51, 2656, 0, 4, 4, yes, 2
6, 60, 9.87, 262.21, 1.44, 57.75, 2588, 0, 4, 4, yes, 2
7, 60, 9.92, 267.14, 1.47, 57.88, 2650, 0, 4, 4, yes, 2
8, 60, 9.92, 267.34, 1.47, 58.18, 2654, 0, 4, 4, yes, 2
9, 60, 9.97, 271.11, 1.49, 58.58, 2703, 0, 4, 4, yes, 2
10, 60, 9.82, 266.19, 1.46, 58.71, 2614, 0, 4, 4, yes, 2
1, 70, 9.93, 268.08, 1.47, 68.24, 2662, 0, 4, 4, yes, 2
2, 70, 10.02, 273.85, 1.50, 67.99, 2744, 0, 4, 4, yes, 2
3, 70, 9.72, 263.68, 1.45, 68.11, 2563, 0, 4, 4, yes, 2
4, 70, 10.00, 266.70, 1.46, 68.15, 2669, 0, 4, 4, yes, 2
5, 70, 9.92, 272.28, 1.49, 67.80, 2702, 0, 4, 4, yes, 2
6, 70, 9.79, 266.09, 1.46, 67.52, 2605, 0, 4, 4, yes, 2
7, 70, 10.03, 262.41, 1.44, 67.90, 2632, 0, 4, 4, yes, 2
8, 70, 9.87, 268.49, 1.47, 67.28, 2650, 0, 4, 4, yes, 2
9, 70, 9.93, 270.19, 1.48, 68.33, 2683, 0, 4, 4, yes, 2
10, 70, 9.76, 265.98, 1.46, 67.94, 2596, 0, 4, 4, yes, 2
1, 80, 10.09, 261.35, 1.43, 78.05, 2638, 0, 4, 4, yes, 2
2, 80, 9.81, 265.44, 1.46, 77.45, 2604, 0, 4, 4, yes, 2
3, 80, 9.83, 260.63, 1.43, 76.67, 2562, 0, 4, 4, yes, 2
4, 80, 10.04, 265.14, 1.46, 77.71, 2664, 0, 4, 4, yes, 2
5, 80, 9.85, 262.94, 1.44, 77.85, 2590, 0, 4, 4, yes, 2
