10, 60, 9.96, 268.07, 1.47, 58.42, 2670, 0, 2, 4, yes, 1
1, 70, 10.00, 262.00, 1.44, 68.23, 2620, 0, 2, 4, yes, 1
2, 70, 9.76, 259.84, 1.43, 68.62, 2536, 0, 2, 4, yes, 1
3, 70, 10.06, 249.30, 1.37, 67.58, 2508, 0, 2, 4, yes, 1
4, 70, 9.92, 268.55, 1.47, 67.50, 2664, 0, 2, 4, yes, 1
5, 70, 9.92, 261.09, 1.43, 68.75, 2590, 0, 2, 4, yes, 1
6, 70, 9.99, 279.48, 1.53, 68.59, 2792, 0, 2, 4, yes, 1
7, 70, 9.67, 268.56, 1.47, 67.80, 2597, 0, 2, 4, yes, 1
8, 70, 9.97, 270.31, 1.48, 68.19, 2695, 0, 2, 4, yes, 1
9, 70, 9.83, 277.01, 1.52, 67.72, 2723, 0, 2, 4, yes, 1
10, 70, 9.90, 271.11, 1.49, 68.27, 2684, 0, 2, 4, yes, 1
1, 80, 9.99, 274.47, 1.51, 78.13, 2744, 0, 2, 4, yes, 1
2, 80, 9.83, 274.16, 1.50, 78.25, 2696, 0, 2, 4, yes, 1
3, 80, 9.93, 279.56, 1.53, 78.09, 2776, 0, 2, 4, yes, 1
4, 80, 9.88, 274.09, 1.50, 77.66, 2708, 0, 2, 4, yes, 1
5, 80, 9.92, 275.81, 1.51, 77.71, 2736, 0, 2, 4, yes, 1
6, 80, 9.90, 269.29, 1.48, 77.70, 2666, 0, 2, 4, yes, 1
7, 80, 9.81, 271.87, 1.49, 78.22, 2667, 0, 2, 4, yes, 1
8, 80, 10.05, 272.34, 1.49, 78.32, 2737, 0, 2, 4, yes, 1
9, 80, 9.86, 264.50, 1.45, 77.42, 2608, 0, 2, 4, yes, 1
10, 80, 9.82, 259.57, 1.42, 77.77, 2549, 0, 2, 4, yes, 1
1, 90, 9.89, 252.28, 1.38, 86.11, 2495, 0, 2, 4, yes, 1
2, 90, 9.91, 269.63, 1.48, 87.93, 2672, 0, 2, 4, yes, 1
3, 90, 9.94, 265.39, 1.46, 87.55, 2639, 0, 2, 4, yes, 1
4, 90, 9.85, 267.61, 1.47, 86.83, 2636, 0, 2, 4, yes, 1
5, 90, 9.79, 272.83, 1.50, 86.11, 2671, 0, 2, 4, yes, 1
6, 90, 9.84, 257.01, 1.41, 87.52, 2529, 0, 2, 4, yes, 1
7, 90, 10.03, 258.52, 1.42, 87.74, 2593, 0, 2, 4, yes, 1
8, 90, 9.88, 280.77, 1.54, 87.24, 2774, 0, 2, 4, yes, 1
9, 90, 9.97, 270.41, 1.48, 88.05, 2696, 0, 2, 4, yes, 1
10, 90, 9.89, 254.60, 1.40, 86.77, 2518, 0, 2, 4, yes, 1
1, 100, 9.90, 267.58, 1.47, 96.21, 2649, 0, 2, 4, yes, 1
2, 100, 9.90, 253.94, 1.39, 96.70, 2515, 0, 2, 4, yes, 1
3, 100, 9.75, 251.59, 1.38, 95.13, 2453, 0, 2, 4, yes, 1
4, 100, 9.87, 263.22, 1.44, 95.73, 2598, 0, 2, 4, yes, 1
5, 100, 9.89, 267.75, 1.47, 94.61, 2648, 0, 2, 4, yes, 1
6, 100, 9.95, 265.43, 1.46, 96.47, 2641, 0, 2, 4, yes, 1
7, 100, 9.98, 272.95, 1.50, 97.36, 2724, 0, 2, 4, yes, 1
8, 100, 9.70, 265.77, 1.46, 95.94, 2578, 0, 2, 4, yes, 1
9, 100, 10.08, 277.78, 1.52, 96.66, 2800, 0, 2, 4, yes, 1
10, 100, 9.94, 250.70, 1.38, 97.16, 2492, 0, 2, 4, yes, 1
