8, 30, 9.93, 226.89, 1.25, 29.32, 2253, 0, 2, 4, yes, 1
9, 30, 9.92, 246.57, 1.35, 29.53, 2446, 0, 2, 4, yes, 1
10, 30, 9.93, 242.40, 1.33, 29.21, 2407, 0, 2, 4, yes, 1
1, 40, 9.93, 241.89, 1.33, 39.17, 2402, 0, 2, 4, yes, 1
2, 40, 9.86, 238.44, 1.31, 39.38, 2351, 0, 2, 4, yes, 1
3, 40, 10.00, 242.00, 1.33, 39.06, 2420, 0, 2, 4, yes, 1
4, 40, 9.87, 241.44, 1.32, 39.45, 2383, 0, 2, 4, yes, 1
5, 40, 9.85, 242.84, 1.33, 38.90, 2392, 0, 2, 4, yes, 1
6, 40, 9.93, 240.79, 1.32, 39.50, 2391, 0, 2, 4, yes, 1
7, 40, 9.94, 244.27, 1.34, 39.33, 2432, 0, 2, 4, yes, 1
8, 40, 9.83, 244.35, 1.34, 39.20, 2402, 0, 2, 4, yes, 1
9, 40, 10.00, 241.40, 1.32, 38.98, 2414, 0, 2, 4, yes, 1
10, 40, 9.83, 242.12, 1.33, 39.05, 2380, 0, 2, 4, yes, 1
1, 50, 9.93, 242.30, 1.33, 48.95, 2406, 0, 2, 4, yes, 1
2, 50, 9.85, 240.20, 1.32, 48.88, 2366, 0, 2, 4, yes, 1
3, 50, 9.95, 241.01, 1.32, 49.04, 2398, 0, 2, 4, yes, 1
4, 50, 9.88, 237.15, 1.30, 49.00, 2343, 0, 2, 4, yes, 1
5, 50, 9.93, 248.04, 1.36, 48.98, 2463, 0, 2, 4, yes, 1
6, 50, 9.95, 246.33, 1.35, 49.07, 2451, 0, 2, 4, yes, 1
7, 50, 9.86, 237.12, 1.30, 48.85, 2338, 0, 2, 4, yes, 1
8, 50, 9.89, 237.41, 1.30, 48.77, 2348, 0, 2, 4, yes, 1
9, 50, 9.91, 245.41, 1.35, 49.17, 2432, 0, 2, 4, yes, 1
10, 50, 9.88, 241.09, 1.32, 48.93, 2382, 0, 2, 4, yes, 1
1, 60, 9.99, 250.95, 1.38, 58.48, 2507, 0, 2, 4, yes, 1
2, 60, 9.82, 249.29, 1.37, 58.40, 2448, 0, 2, 4, yes, 1
3, 60, 9.93, 242.40, 1.33, 58.46, 2407, 0, 2, 4, yes, 1
4, 60, 9.99, 244.94, 1.34, 58.67, 2447, 0, 2, 4, yes, 1
5, 60, 9.86, 245.13, 1.35, 58.71, 2417, 0, 2, 4, yes, 1
6, 60, 9.92, 249.90, 1.37, 58.83, 2480, 0, 2, 4, yes, 1
7, 60, 9.82, 249.29, 1.37, 58.81, 2448, 0, 2, 4, yes, 1
8, 60, 10.05, 242.89, 1.33, 58.60, 2441, 0, 2, 4, yes, 1
9, 60, 9.90, 247.68, 1.36, 59.15, 2452, 0, 2, 4, yes, 1
10, 60, 9.81, 250.87, 1.38, 58.33, 2461, 0, 2, 4, yes, 1
1, 70, 9.88, 240.59, 1.32, 68.38, 2377, 0, 2, 4, yes, 1
2, 70, 10.02, 248.00, 1.36, 68.72, 2485, 0, 2, 4, yes, 1
3, 70, 9.94, 245.67, 1.35, 68.52, 2442, 0, 2, 4, yes, 1
4, 70, 9.78, 250.61, 1.38, 67.61, 2451, 0, 2, 4, yes, 1
5, 70, 9.87, 244.68, 1.34, 67.86, 2415, 0, 2, 4, yes, 1
6, 70, 10.06, 247.22, 1.36, 68.63, 2488, 0, 2, 4, yes, 1
7, 70, 9.90, 247.78, 1.36, 68.65, 2453, 0, 2, 4, yes, 1
8, 70, 9.74, 242.81, 1.33, 67.00, 2365, 0, 2, 4, yes, 1
9, 70, 9.91, 246.12, 1.35, 67.02, 2439, 0, 2, 4, yes, 1
10, 70, 10.05, 248.36, 1.36, 68.63, 2496, 0, 2, 4, yes, 1
1, 80, 9.78, 240.70, 1.32, 77.66, 2354, 0, 2, 4, yes, 1
2, 80, 9.88, 248.08, 1.36, 76.81, 2451, 0, 2, 4, yes, 1
3, 80, 10.02, 237.72, 1.30, 77.53, 2382, 0, 2, 4, yes, 1
4, 80, 9.77, 240.63, 1.32, 76.44, 2351, 0, 2, 4, yes, 1
5, 80, 9.84, 246.34, 1.35, 76.67, 2424, 0, 2, 4, yes, 1
6, 80, 10.02, 234.83, 1.29, 75.84, 2353, 0, 2, 4, yes, 1
7, 80, 9.84, 231.50, 1.27, 78.44, 2278, 0, 2, 4, yes, 1
8, 80, 9.88, 240.28, 1.32, 77.68, 2374, 0, 2, 4, yes, 1
9, 80, 9.90, 251.01, 1.38, 77.82, 2485, 0, 2, 4, yes, 1
10, 80, 9.87, 253.29, 1.39, 77.51, 2500, 0, 2, 4, yes, 1
1, 90, 9.98, 242.18, 1.33, 86.21, 2417, 0, 2, 4, yes, 1
2, 90, 9.88, 241.30, 1.32, 84.99, 2384, 0, 2, 4, yes, 1
3, 90, 9.96, 246.29, 1.35, 87.58, 2454, 0, 2, 4, yes, 1
4, 90, 9.99, 254.15, 1.39, 87.46, 2539, 0, 2, 4, yes, 1
5, 90, 9.73, 239.67, 1.32, 85.75, 2332, 0, 2, 4, yes, 1
6, 90, 9.97, 244.93, 1.34, 86.19, 2442, 0, 2, 4, yes, 1
7, 90, 9.93, 249.55, 1.37, 86.60, 2478, 0, 2, 4, yes, 1
8, 90, 9.79, 253.01, 1.39, 85.75, 2477, 0, 2, 4, yes, 1
9, 90, 9.89, 248.13, 1.36, 86.96, 2454, 0, 2, 4, yes, 1
10, 90, 9.90, 245.76, 1.35, 86.84, 2434, 0, 2, 4, yes, 1
1, 100, 9.84, 251.52, 1.38, 95.64, 2475, 0, 2, 4, yes, 1
2, 100, 9.89, 248.43, 1.36, 96.34, 2457, 0, 2, 4, yes, 1
3, 100, 9.90, 249.70, 1.37, 95.88, 2472, 0, 2, 4, yes, 1
4, 100, 10.07, 246.47, 1.35, 96.25, 2482, 0, 2, 4, yes, 1
5, 100, 9.74, 231.31, 1.27, 96.94, 2254, 0, 2, 4, yes, 1
6, 100, 10.03, 245.26, 1.35, 96.66, 2461, 0, 2, 4, yes, 1
7, 100, 9.86, 239.55, 1.31, 95.97, 2362, 0, 2, 4, yes, 1
8, 100, 9.85, 245.58, 1.35, 95.78, 2419, 0, 2, 4, yes, 1
9, 100, 9.86, 244.93, 1.34, 95.49, 2415, 0, 2, 4, yes, 1
10, 100, 9.90, 249.49, 1.37, 95.72, 2470, 0, 2, 4, yes, 1
