4, 40, 10.02, 289.22, 1.59, 38.65, 2898, 0, 2, 2, yes, 1
5, 40, 10.06, 287.08, 1.58, 37.55, 2888, 0, 2, 2, yes, 1
6, 40, 9.85, 283.15, 1.55, 38.46, 2789, 0, 2, 2, yes, 1
7, 40, 9.70, 286.39, 1.57, 37.27, 2779, 0, 2, 2, yes, 1
8, 40, 10.05, 278.41, 1.53, 37.17, 2799, 0, 2, 2, yes, 1
9, 40, 10.09, 284.24, 1.56, 38.46, 2868, 0, 2, 2, yes, 1
10, 40, 10.54, 290.04, 1.59, 38.93, 3057, 0, 2, 2, yes, 1
1, 50, 10.02, 286.13, 1.57, 48.10, 2867, 0, 2, 2, yes, 1
2, 50, 10.10, 294.06, 1.61, 46.02, 2970, 0, 2, 2, yes, 1
3, 50, 9.66, 293.58, 1.61, 46.73, 2837, 0, 2, 2, yes, 1
4, 50, 10.04, 281.18, 1.54, 46.37, 2823, 0, 2, 2, yes, 1
5, 50, 9.72, 288.89, 1.59, 47.09, 2808, 0, 2, 2, yes, 1
6, 50, 9.90, 278.99, 1.53, 47.95, 2763, 0, 2, 2, yes, 1
7, 50, 9.92, 303.23, 1.66, 48.10, 3008, 0, 2, 2, yes, 1
8, 50, 10.81, 293.43, 1.61, 48.04, 3172, 0, 2, 2, yes, 1
9, 50, 10.16, 293.31, 1.61, 47.04, 2980, 0, 2, 2, yes, 1
10, 50, 9.77, 287.62, 1.58, 46.58, 2811, 0, 2, 2, yes, 1
